Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2001","2001","kg/ha","1948.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2002","2002","kg/ha","1475.4","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2003","2003","kg/ha","2403.5","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2004","2004","kg/ha","2072.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2005","2005","kg/ha","1973.5","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2006","2006","kg/ha","1592.7","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2007","2007","kg/ha","2219.9","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2008","2008","kg/ha","2549.7","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2009","2009","kg/ha","2080.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2010","2010","kg/ha","2828.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2011","2011","kg/ha","2660.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2012","2012","kg/ha","2310","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2013","2013","kg/ha","2749.1","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2014","2014","kg/ha","2208.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2015","2015","kg/ha","2227.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2016","2016","kg/ha","3155.1","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2017","2017","kg/ha","2279","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2018","2018","kg/ha","2629.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2019","2019","kg/ha","2657.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2020","2020","kg/ha","2607.9","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2021","2021","kg/ha","2862.1","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2022","2022","kg/ha","3265.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2023","2023","kg/ha","2321.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1961","1961","kg/ha","956.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1962","1962","kg/ha","992.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1963","1963","kg/ha","995.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1964","1964","kg/ha","1010","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1965","1965","kg/ha","1005","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1966","1966","kg/ha","964.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1967","1967","kg/ha","1122.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1968","1968","kg/ha","997.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1969","1969","kg/ha","967.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1970","1970","kg/ha","1279.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1971","1971","kg/ha","899.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1972","1972","kg/ha","1094.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1973","1973","kg/ha","964.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1974","1974","kg/ha","948.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1975","1975","kg/ha","1203.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1976","1976","kg/ha","1060.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1977","1977","kg/ha","1051.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1978","1978","kg/ha","1076.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1979","1979","kg/ha","979.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1980","1980","kg/ha","1158.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1981","1981","kg/ha","1162.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1982","1982","kg/ha","1144.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1983","1983","kg/ha","1352.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1984","1984","kg/ha","1455.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1985","1985","kg/ha","1146","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1986","1986","kg/ha","1281.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1987","1987","kg/ha","1028.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1988","1988","kg/ha","1395.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1989","1989","kg/ha","1631.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1990","1990","kg/ha","1517.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1991","1991","kg/ha","1376.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1992","1992","kg/ha","1675.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1993","1993","kg/ha","1601.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1994","1994","kg/ha","1448","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1995","1995","kg/ha","1594.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1996","1996","kg/ha","1709.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1997","1997","kg/ha","1711.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1998","1998","kg/ha","1796.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","1999","1999","kg/ha","1792.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","1821.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","1999.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","1680.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","2040.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","1907.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","1938.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","1912.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","2335.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","2414","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","2023.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","2540.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","2478.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","2555.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","2572.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","2572.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","2610.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","2597.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","2688.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","3065.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","3070.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","3006.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","3199.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","3387.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","3544.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1961","1961","kg/ha","1541.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1962","1962","kg/ha","1395.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1963","1963","kg/ha","1549.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1964","1964","kg/ha","1617.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1965","1965","kg/ha","1293.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1966","1966","kg/ha","1295.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1967","1967","kg/ha","1548.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1968","1968","kg/ha","1613.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1969","1969","kg/ha","1609.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1970","1970","kg/ha","1684.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","1971","1971","kg/ha","1711","A","Official figure",""
